"","Item","Part","Quest","Gender","Edu","Time","Score","ITEM_ID","SENT_ID","SENTENCE","CONDITION","TARGET_WORD","SENT_COND"
"1837","SR3b_02",29,"SR3b","male","Doctorat",690,2,82,328,"La zone était contrôlée par la mafia. Le propriétaire du magasin avait toujours payé la dentelle. Cependant, son magasin a été attaqué cette nuit-là.","PLAUS_CONN","attaqué","SC4"
"1838","SR3b_02",30,"SR3b","male","Diplôme_trois",788,6,82,328,"La zone était contrôlée par la mafia. Le propriétaire du magasin avait toujours payé la dentelle. Cependant, son magasin a été attaqué cette nuit-là.","PLAUS_CONN","attaqué","SC4"
"1839","SR3b_02",31,"SR3b","female","Diplôme_trois",2859,2,82,328,"La zone était contrôlée par la mafia. Le propriétaire du magasin avait toujours payé la dentelle. Cependant, son magasin a été attaqué cette nuit-là.","PLAUS_CONN","attaqué","SC4"
"1840","SR3b_03",30,"SR3b","male","Diplôme_trois",788,7,83,329,"On a découvert que l'athlète prenait des stéroïdes. Il avait des antécédents de toxicomanie. Le Comité olympique l'a banni pendant 10 ans.","PLAUS_NOCONN","banni","SC1"
"1841","SR3b_03",32,"SR3b","male","Maîtrise",663,7,83,329,"On a découvert que l'athlète prenait des stéroïdes. Il avait des antécédents de toxicomanie. Le Comité olympique l'a banni pendant 10 ans.","PLAUS_NOCONN","banni","SC1"
"1842","SR3b_03",29,"SR3b","male","Doctorat",690,6,83,329,"On a découvert que l'athlète prenait des stéroïdes. Il avait des antécédents de toxicomanie. Le Comité olympique l'a banni pendant 10 ans.","PLAUS_NOCONN","banni","SC1"
"1843","SR3b_03",28,"SR3b","female","Doctorat",1172,7,83,329,"On a découvert que l'athlète prenait des stéroïdes. Il avait des antécédents de toxicomanie. Le Comité olympique l'a banni pendant 10 ans.","PLAUS_NOCONN","banni","SC1"
"1844","SR3b_03",31,"SR3b","female","Diplôme_trois",2859,7,83,329,"On a découvert que l'athlète prenait des stéroïdes. Il avait des antécédents de toxicomanie. Le Comité olympique l'a banni pendant 10 ans.","PLAUS_NOCONN","banni","SC1"
"1845","SR3b_03",27,"SR3b","female","Maîtrise",1393,7,83,329,"On a découvert que l'athlète prenait des stéroïdes. Il avait des antécédents de toxicomanie. Le Comité olympique l'a banni pendant 10 ans.","PLAUS_NOCONN","banni","SC1"
"1846","SR3b_04",32,"SR3b","male","Maîtrise",663,2,84,334,"L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique avait confirmé son hypothèse. Il était très déprimé par cette situation.","IMPLAUS_NOCONN","déprimé","SC2"
"1847","SR3b_04",31,"SR3b","female","Diplôme_trois",2859,2,84,334,"L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique avait confirmé son hypothèse. Il était très déprimé par cette situation.","IMPLAUS_NOCONN","déprimé","SC2"
"1848","SR3b_04",30,"SR3b","male","Diplôme_trois",788,1,84,334,"L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique avait confirmé son hypothèse. Il était très déprimé par cette situation.","IMPLAUS_NOCONN","déprimé","SC2"
"1849","SR3b_04",28,"SR3b","female","Doctorat",1172,3,84,334,"L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique avait confirmé son hypothèse. Il était très déprimé par cette situation.","IMPLAUS_NOCONN","déprimé","SC2"
"1850","SR3b_04",29,"SR3b","male","Doctorat",690,2,84,334,"L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique avait confirmé son hypothèse. Il était très déprimé par cette situation.","IMPLAUS_NOCONN","déprimé","SC2"
"1851","SR3b_04",27,"SR3b","female","Maîtrise",1393,1,84,334,"L'astronome pensait avoir trouvé une nouvelle planète. L'analyse informatique avait confirmé son hypothèse. Il était très déprimé par cette situation.","IMPLAUS_NOCONN","déprimé","SC2"
"1852","SR3b_05",32,"SR3b","male","Maîtrise",663,5,85,339,"Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a menacé d'enquêter sur lui. Cependant, le gouverneur a démissionné de son poste.","IMPLAUS_CONN","démissionné","SC3"
"1853","SR3b_05",30,"SR3b","male","Diplôme_trois",788,3,85,339,"Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a menacé d'enquêter sur lui. Cependant, le gouverneur a démissionné de son poste.","IMPLAUS_CONN","démissionné","SC3"
"1854","SR3b_05",31,"SR3b","female","Diplôme_trois",2859,6,85,339,"Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a menacé d'enquêter sur lui. Cependant, le gouverneur a démissionné de son poste.","IMPLAUS_CONN","démissionné","SC3"
"1855","SR3b_05",27,"SR3b","female","Maîtrise",1393,6,85,339,"Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a menacé d'enquêter sur lui. Cependant, le gouverneur a démissionné de son poste.","IMPLAUS_CONN","démissionné","SC3"
"1856","SR3b_05",29,"SR3b","male","Doctorat",690,5,85,339,"Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a menacé d'enquêter sur lui. Cependant, le gouverneur a démissionné de son poste.","IMPLAUS_CONN","démissionné","SC3"
"1857","SR3b_05",28,"SR3b","female","Doctorat",1172,4,85,339,"Des rumeurs ont commencé à circuler sur la corruption du gouverneur. Le procureur fédéral a menacé d'enquêter sur lui. Cependant, le gouverneur a démissionné de son poste.","IMPLAUS_CONN","démissionné","SC3"
"1858","SR3b_07",28,"SR3b","female","Doctorat",1172,7,87,345,"Claudia aime jouer de la batterie dans son appartement. Le son est très gênant pour les voisins. Ils se sont plaints au propriétaire.","PLAUS_NOCONN","plaints","SC1"
"1859","SR3b_07",30,"SR3b","male","Diplôme_trois",788,7,87,345,"Claudia aime jouer de la batterie dans son appartement. Le son est très gênant pour les voisins. Ils se sont plaints au propriétaire.","PLAUS_NOCONN","plaints","SC1"
"1860","SR3b_07",29,"SR3b","male","Doctorat",690,7,87,345,"Claudia aime jouer de la batterie dans son appartement. Le son est très gênant pour les voisins. Ils se sont plaints au propriétaire.","PLAUS_NOCONN","plaints","SC1"
"1861","SR3b_07",31,"SR3b","female","Diplôme_trois",2859,7,87,345,"Claudia aime jouer de la batterie dans son appartement. Le son est très gênant pour les voisins. Ils se sont plaints au propriétaire.","PLAUS_NOCONN","plaints","SC1"
"1862","SR3b_07",32,"SR3b","male","Maîtrise",663,7,87,345,"Claudia aime jouer de la batterie dans son appartement. Le son est très gênant pour les voisins. Ils se sont plaints au propriétaire.","PLAUS_NOCONN","plaints","SC1"
"1863","SR3b_07",27,"SR3b","female","Maîtrise",1393,7,87,345,"Claudia aime jouer de la batterie dans son appartement. Le son est très gênant pour les voisins. Ils se sont plaints au propriétaire.","PLAUS_NOCONN","plaints","SC1"
"1864","SR3b_08",31,"SR3b","female","Diplôme_trois",2859,2,88,350,"Le pont n'avait que quelques années. Les fondations étaient solides. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.","IMPLAUS_NOCONN","dangereux","SC2"
"1865","SR3b_08",30,"SR3b","male","Diplôme_trois",788,2,88,350,"Le pont n'avait que quelques années. Les fondations étaient solides. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.","IMPLAUS_NOCONN","dangereux","SC2"
"1866","SR3b_08",29,"SR3b","male","Doctorat",690,2,88,350,"Le pont n'avait que quelques années. Les fondations étaient solides. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.","IMPLAUS_NOCONN","dangereux","SC2"
"1867","SR3b_08",27,"SR3b","female","Maîtrise",1393,2,88,350,"Le pont n'avait que quelques années. Les fondations étaient solides. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.","IMPLAUS_NOCONN","dangereux","SC2"
"1868","SR3b_08",32,"SR3b","male","Maîtrise",663,3,88,350,"Le pont n'avait que quelques années. Les fondations étaient solides. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.","IMPLAUS_NOCONN","dangereux","SC2"
"1869","SR3b_08",28,"SR3b","female","Doctorat",1172,3,88,350,"Le pont n'avait que quelques années. Les fondations étaient solides. Les inspecteurs de l'État ont jugé qu'il était dangereux de l'utiliser.","IMPLAUS_NOCONN","dangereux","SC2"
"1870","SR3b_10",28,"SR3b","female","Doctorat",1172,3,90,360,"Gianna est une grande fan de musique classique. Elle a acheté un billet bon marché pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.","PLAUS_CONN","stalles","SC4"
"1871","SR3b_10",31,"SR3b","female","Diplôme_trois",2859,3,90,360,"Gianna est une grande fan de musique classique. Elle a acheté un billet bon marché pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.","PLAUS_CONN","stalles","SC4"
"1872","SR3b_10",27,"SR3b","female","Maîtrise",1393,4,90,360,"Gianna est une grande fan de musique classique. Elle a acheté un billet bon marché pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.","PLAUS_CONN","stalles","SC4"
"1873","SR3b_10",32,"SR3b","male","Maîtrise",663,5,90,360,"Gianna est une grande fan de musique classique. Elle a acheté un billet bon marché pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.","PLAUS_CONN","stalles","SC4"
"1874","SR3b_10",30,"SR3b","male","Diplôme_trois",788,5,90,360,"Gianna est une grande fan de musique classique. Elle a acheté un billet bon marché pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.","PLAUS_CONN","stalles","SC4"
"1875","SR3b_10",29,"SR3b","male","Doctorat",690,6,90,360,"Gianna est une grande fan de musique classique. Elle a acheté un billet bon marché pour le concert de vendredi. Cependant, elle a un siège dans les stalles près de la scène.","PLAUS_CONN","stalles","SC4"
"1876","SR3b_11",32,"SR3b","male","Maîtrise",663,7,91,361,"La voiture de police était garée le long de la route. Le guetteur a dit qu'une voiture roulait trop vite. Le policier a arrêté le conducteur.","PLAUS_NOCONN","arrêté","SC1"
"1877","SR3b_11",31,"SR3b","female","Diplôme_trois",2859,6,91,361,"La voiture de police était garée le long de la route. Le guetteur a dit qu'une voiture roulait trop vite. Le policier a arrêté le conducteur.","PLAUS_NOCONN","arrêté","SC1"
"1878","SR3b_11",27,"SR3b","female","Maîtrise",1393,7,91,361,"La voiture de police était garée le long de la route. Le guetteur a dit qu'une voiture roulait trop vite. Le policier a arrêté le conducteur.","PLAUS_NOCONN","arrêté","SC1"
"1879","SR3b_11",30,"SR3b","male","Diplôme_trois",788,7,91,361,"La voiture de police était garée le long de la route. Le guetteur a dit qu'une voiture roulait trop vite. Le policier a arrêté le conducteur.","PLAUS_NOCONN","arrêté","SC1"
"1880","SR3b_11",28,"SR3b","female","Doctorat",1172,5,91,361,"La voiture de police était garée le long de la route. Le guetteur a dit qu'une voiture roulait trop vite. Le policier a arrêté le conducteur.","PLAUS_NOCONN","arrêté","SC1"
"1881","SR3b_11",29,"SR3b","male","Doctorat",690,7,91,361,"La voiture de police était garée le long de la route. Le guetteur a dit qu'une voiture roulait trop vite. Le policier a arrêté le conducteur.","PLAUS_NOCONN","arrêté","SC1"
"1882","SR3b_12",29,"SR3b","male","Doctorat",690,2,92,366,"Michela était une adolescente. Elle utilisait une crème hydratante tous les jours. Son visage était ridé et sec.","IMPLAUS_NOCONN","ridé","SC2"
"1883","SR3b_12",27,"SR3b","female","Maîtrise",1393,1,92,366,"Michela était une adolescente. Elle utilisait une crème hydratante tous les jours. Son visage était ridé et sec.","IMPLAUS_NOCONN","ridé","SC2"
"1884","SR3b_12",30,"SR3b","male","Diplôme_trois",788,1,92,366,"Michela était une adolescente. Elle utilisait une crème hydratante tous les jours. Son visage était ridé et sec.","IMPLAUS_NOCONN","ridé","SC2"
"1885","SR3b_12",32,"SR3b","male","Maîtrise",663,2,92,366,"Michela était une adolescente. Elle utilisait une crème hydratante tous les jours. Son visage était ridé et sec.","IMPLAUS_NOCONN","ridé","SC2"
"1886","SR3b_12",28,"SR3b","female","Doctorat",1172,2,92,366,"Michela était une adolescente. Elle utilisait une crème hydratante tous les jours. Son visage était ridé et sec.","IMPLAUS_NOCONN","ridé","SC2"
"1887","SR3b_12",31,"SR3b","female","Diplôme_trois",2859,1,92,366,"Michela était une adolescente. Elle utilisait une crème hydratante tous les jours. Son visage était ridé et sec.","IMPLAUS_NOCONN","ridé","SC2"
"1888","SR3b_13",29,"SR3b","male","Doctorat",690,5,93,371,"L'enfant a été couché dans son lit. Il a continué à pleurer pendant la nuit. Cependant, le lendemain matin, ses parents étaient épuisés et irritables. ","IMPLAUS_CONN","épuisés","SC3"
"1889","SR3b_13",31,"SR3b","female","Diplôme_trois",2859,6,93,371,"L'enfant a été couché dans son lit. Il a continué à pleurer pendant la nuit. Cependant, le lendemain matin, ses parents étaient épuisés et irritables. ","IMPLAUS_CONN","épuisés","SC3"
"1890","SR3b_13",27,"SR3b","female","Maîtrise",1393,5,93,371,"L'enfant a été couché dans son lit. Il a continué à pleurer pendant la nuit. Cependant, le lendemain matin, ses parents étaient épuisés et irritables. ","IMPLAUS_CONN","épuisés","SC3"
"1891","SR3b_13",28,"SR3b","female","Doctorat",1172,2,93,371,"L'enfant a été couché dans son lit. Il a continué à pleurer pendant la nuit. Cependant, le lendemain matin, ses parents étaient épuisés et irritables. ","IMPLAUS_CONN","épuisés","SC3"
"1892","SR3b_13",32,"SR3b","male","Maîtrise",663,3,93,371,"L'enfant a été couché dans son lit. Il a continué à pleurer pendant la nuit. Cependant, le lendemain matin, ses parents étaient épuisés et irritables. ","IMPLAUS_CONN","épuisés","SC3"
"1893","SR3b_13",30,"SR3b","male","Diplôme_trois",788,2,93,371,"L'enfant a été couché dans son lit. Il a continué à pleurer pendant la nuit. Cependant, le lendemain matin, ses parents étaient épuisés et irritables. ","IMPLAUS_CONN","épuisés","SC3"
"1894","SR3b_14",27,"SR3b","female","Maîtrise",1393,1,94,376,"La tempête de pluie avait frappé l'île. Les digues ont pu contenir l'eau. Cependant, les routes ont été inondées pendant plusieurs jours.","PLAUS_CONN","inondées","SC4"
"1895","SR3b_14",29,"SR3b","male","Doctorat",690,3,94,376,"La tempête de pluie avait frappé l'île. Les digues ont pu contenir l'eau. Cependant, les routes ont été inondées pendant plusieurs jours.","PLAUS_CONN","inondées","SC4"
"1896","SR3b_14",30,"SR3b","male","Diplôme_trois",788,2,94,376,"La tempête de pluie avait frappé l'île. Les digues ont pu contenir l'eau. Cependant, les routes ont été inondées pendant plusieurs jours.","PLAUS_CONN","inondées","SC4"
"1897","SR3b_14",28,"SR3b","female","Doctorat",1172,4,94,376,"La tempête de pluie avait frappé l'île. Les digues ont pu contenir l'eau. Cependant, les routes ont été inondées pendant plusieurs jours.","PLAUS_CONN","inondées","SC4"
"1898","SR3b_14",32,"SR3b","male","Maîtrise",663,2,94,376,"La tempête de pluie avait frappé l'île. Les digues ont pu contenir l'eau. Cependant, les routes ont été inondées pendant plusieurs jours.","PLAUS_CONN","inondées","SC4"
"1899","SR3b_14",31,"SR3b","female","Diplôme_trois",2859,4,94,376,"La tempête de pluie avait frappé l'île. Les digues ont pu contenir l'eau. Cependant, les routes ont été inondées pendant plusieurs jours.","PLAUS_CONN","inondées","SC4"
"1900","SR3b_15",27,"SR3b","female","Maîtrise",1393,7,95,377,"La météo a annoncé du beau temps pour le week-end des vacances. De nombreuses personnes ont décidé de partir au bord de la mer. Les autoroutes étaient bloquées sur des kilomètres.","PLAUS_NOCONN","bloquées","SC1"
"1901","SR3b_15",30,"SR3b","male","Diplôme_trois",788,7,95,377,"La météo a annoncé du beau temps pour le week-end des vacances. De nombreuses personnes ont décidé de partir au bord de la mer. Les autoroutes étaient bloquées sur des kilomètres.","PLAUS_NOCONN","bloquées","SC1"
"1902","SR3b_15",28,"SR3b","female","Doctorat",1172,7,95,377,"La météo a annoncé du beau temps pour le week-end des vacances. De nombreuses personnes ont décidé de partir au bord de la mer. Les autoroutes étaient bloquées sur des kilomètres.","PLAUS_NOCONN","bloquées","SC1"
